factor_level,formal_replication_index,formal_structural_seed,step_index,wall_latency_ms
10,4,1126922093,9,0.423805
10,4,1126922093,17,0.761722
5,4,1126922093,18,0.192724
5,4,1126922093,9,0.427906
2,4,1126922093,18,0.190734
1,4,1126922093,22,0.447563
5,4,1126922093,16,0.396298
2,4,1126922093,21,0.409104
10,4,1126922093,32,0.449684
20,4,1126922093,7,0.415846
50,4,1126922093,5,0.396729
1,4,1126922093,23,0.404718
2,4,1126922093,25,0.410597
50,4,1126922093,18,0.198086
1,4,1126922093,16,0.399187
50,4,1126922093,21,0.421095
20,4,1126922093,17,0.414198
5,4,1126922093,28,0.425688
50,4,1126922093,11,0.398015
20,4,1126922093,31,0.306526
5,4,1126922093,13,0.402329
5,4,1126922093,15,0.277854
1,4,1126922093,4,0.413314
2,4,1126922093,11,0.440624
50,4,1126922093,6,0.2066
20,4,1126922093,9,0.417938
2,4,1126922093,12,0.397133
5,4,1126922093,14,0.397585
2,4,1126922093,3,0.460733
50,4,1126922093,12,0.734785
5,4,1126922093,8,0.757988
5,4,1126922093,1,0.405648
50,4,1126922093,22,0.438338
1,4,1126922093,20,0.154659
20,4,1126922093,11,0.409945
2,4,1126922093,14,0.402172
1,4,1126922093,26,0.406926
50,4,1126922093,27,0.41651
50,4,1126922093,3,0.421301
10,4,1126922093,14,0.399928
50,4,1126922093,1,0.308415
10,4,1126922093,1,0.258093
5,4,1126922093,29,0.429664
2,4,1126922093,16,0.396622
2,4,1126922093,20,0.112641
5,4,1126922093,4,0.806138
2,4,1126922093,30,0.426327
50,4,1126922093,8,0.414009
1,4,1126922093,3,0.42491
1,4,1126922093,19,0.400393
20,4,1126922093,20,0.110311
1,4,1126922093,32,0.796891
1,4,1126922093,17,0.400782
2,4,1126922093,22,0.414761
20,4,1126922093,30,0.406128
20,4,1126922093,25,0.407708
1,4,1126922093,21,0.419499
10,4,1126922093,3,0.429296
20,4,1126922093,15,0.276052
50,4,1126922093,17,0.407824
2,4,1126922093,27,0.429645
1,4,1126922093,28,0.764293
10,4,1126922093,11,0.403859
1,4,1126922093,31,0.226153
2,4,1126922093,15,0.268361
5,4,1126922093,10,0.794399
20,4,1126922093,4,0.431802
50,4,1126922093,2,0.4445
5,4,1126922093,22,0.42603
2,4,1126922093,13,0.417597
10,4,1126922093,21,0.395535
1,4,1126922093,9,0.419891
1,4,1126922093,24,0.254556
20,4,1126922093,3,0.99529
50,4,1126922093,15,0.269432
5,4,1126922093,5,0.412748
20,4,1126922093,8,0.404785
5,4,1126922093,31,0.22814
1,4,1126922093,14,0.713665
2,4,1126922093,2,0.43282
50,4,1126922093,28,0.423544
10,4,1126922093,12,0.408655
50,4,1126922093,16,0.40701
10,4,1126922093,19,0.724774
20,4,1126922093,6,0.372737
5,4,1126922093,17,0.658436
50,4,1126922093,30,0.420712
2,4,1126922093,32,0.424495
10,4,1126922093,25,0.738674
50,4,1126922093,10,0.423796
1,4,1126922093,13,0.402792
2,4,1126922093,19,0.416219
20,4,1126922093,28,0.44534
5,4,1126922093,24,0.432898
5,4,1126922093,25,0.415294
10,4,1126922093,7,0.76206
50,4,1126922093,31,0.233551
1,4,1126922093,30,0.414729
50,4,1126922093,7,0.704311
10,4,1126922093,18,0.190348
5,4,1126922093,27,0.74156
2,4,1126922093,10,0.409263
5,4,1126922093,26,0.466324
2,4,1126922093,24,0.252731
10,4,1126922093,6,0.350868
20,4,1126922093,32,0.793656
5,4,1126922093,2,0.457437
20,4,1126922093,29,0.431479
20,4,1126922093,27,0.429378
20,4,1126922093,21,0.420165
10,4,1126922093,15,0.276866
2,4,1126922093,1,0.253134
20,4,1126922093,2,0.457098
20,4,1126922093,26,0.705316
2,4,1126922093,26,0.403057
10,4,1126922093,10,0.401807
20,4,1126922093,5,0.414431
2,4,1126922093,4,0.426749
20,4,1126922093,10,0.424601
5,4,1126922093,12,0.398955
1,4,1126922093,11,0.706813
1,4,1126922093,25,0.410238
1,4,1126922093,5,0.405655
2,4,1126922093,7,0.414675
5,4,1126922093,21,0.395562
50,4,1126922093,13,0.405737
5,4,1126922093,3,0.433356
50,4,1126922093,29,0.423892
20,4,1126922093,13,0.409145
1,4,1126922093,2,0.8515
50,4,1126922093,14,0.405376
2,4,1126922093,17,0.415029
50,4,1126922093,19,0.394422
5,4,1126922093,11,0.417869
2,4,1126922093,29,0.775156
5,4,1126922093,6,0.20799
2,4,1126922093,6,0.205296
1,4,1126922093,12,0.410963
10,4,1126922093,4,0.426728
1,4,1126922093,29,0.44303
5,4,1126922093,23,0.402927
20,4,1126922093,24,0.254044
10,4,1126922093,27,0.412712
20,4,1126922093,18,0.197119
10,4,1126922093,24,0.417293
50,4,1126922093,9,0.78455
20,4,1126922093,22,0.410911
2,4,1126922093,8,0.464999
50,4,1126922093,4,0.420695
1,4,1126922093,27,0.421322
10,4,1126922093,20,0.111895
10,4,1126922093,26,0.756371
2,4,1126922093,5,0.406519
20,4,1126922093,23,0.458351
2,4,1126922093,9,0.427708
2,4,1126922093,31,0.237422
50,4,1126922093,25,0.43222
20,4,1126922093,19,0.40553
5,4,1126922093,7,0.718293
50,4,1126922093,26,2.498819
1,4,1126922093,8,0.416654
10,4,1126922093,2,1.784634
5,4,1126922093,30,0.417943
10,4,1126922093,16,0.786096
1,4,1126922093,6,0.206581
50,4,1126922093,32,0.725563
10,4,1126922093,22,0.833909
20,4,1126922093,16,0.398174
2,4,1126922093,28,0.733181
10,4,1126922093,29,0.423099
50,4,1126922093,20,0.12511
50,4,1126922093,24,0.463523
1,4,1126922093,15,0.277514
20,4,1126922093,14,0.407604
2,4,1126922093,23,0.422379
1,4,1126922093,1,0.23841
10,4,1126922093,31,0.535542
5,4,1126922093,19,0.394455
1,4,1126922093,10,0.409273
10,4,1126922093,23,0.442628
10,4,1126922093,13,0.718775
1,4,1126922093,7,0.423112
1,4,1126922093,18,0.192235
5,4,1126922093,20,0.136107
10,4,1126922093,5,0.401144
50,4,1126922093,23,0.409246
10,4,1126922093,30,0.413036
10,4,1126922093,8,0.735351
20,4,1126922093,12,0.404868
20,4,1126922093,1,0.259677
5,4,1126922093,32,0.426296
10,4,1126922093,9,0.422587
10,4,1126922093,17,0.411431
5,4,1126922093,18,0.271538
5,4,1126922093,9,0.411098
2,4,1126922093,18,0.191231
1,4,1126922093,22,0.432641
5,4,1126922093,16,0.390961
2,4,1126922093,21,0.403705
10,4,1126922093,32,0.42292
20,4,1126922093,7,0.415992
50,4,1126922093,5,0.420124
1,4,1126922093,23,0.443528
2,4,1126922093,25,0.611874
50,4,1126922093,18,0.190918
1,4,1126922093,16,0.392882
50,4,1126922093,21,0.402993
20,4,1126922093,17,0.732821
5,4,1126922093,28,0.448442
50,4,1126922093,11,0.409255
20,4,1126922093,31,0.22935
5,4,1126922093,13,0.418532
5,4,1126922093,15,0.268933
1,4,1126922093,4,0.80448
2,4,1126922093,11,0.415675
50,4,1126922093,6,0.206612
20,4,1126922093,9,0.412254
2,4,1126922093,12,0.416846
5,4,1126922093,14,0.400464
2,4,1126922093,3,0.417157
50,4,1126922093,12,0.413511
5,4,1126922093,8,0.410908
5,4,1126922093,1,0.25633
50,4,1126922093,22,0.683765
1,4,1126922093,20,0.159614
20,4,1126922093,11,0.421926
2,4,1126922093,14,0.40695
1,4,1126922093,26,0.41086
50,4,1126922093,27,0.42408
50,4,1126922093,3,0.514552
10,4,1126922093,14,0.405193
50,4,1126922093,1,0.24904
10,4,1126922093,1,0.263687
5,4,1126922093,29,0.453004
2,4,1126922093,16,0.451608
2,4,1126922093,20,0.194946
5,4,1126922093,4,0.415527
2,4,1126922093,30,0.763511
50,4,1126922093,8,0.401422
1,4,1126922093,3,0.425881
1,4,1126922093,19,0.395563
20,4,1126922093,20,0.113632
1,4,1126922093,32,0.411336
1,4,1126922093,17,0.412401
2,4,1126922093,22,0.428481
20,4,1126922093,30,0.408581
20,4,1126922093,25,0.414956
1,4,1126922093,21,0.645078
10,4,1126922093,28,0.4792
20,4,1126922093,15,0.479313
50,4,1126922093,17,0.422108
2,4,1126922093,27,0.417978
1,4,1126922093,28,0.428309
10,4,1126922093,11,0.403453
1,4,1126922093,31,0.242855
2,4,1126922093,15,0.274868
5,4,1126922093,10,0.403305
20,4,1126922093,4,0.419896
50,4,1126922093,2,0.44243
5,4,1126922093,22,0.433115
2,4,1126922093,13,0.413201
10,4,1126922093,21,0.675998
1,4,1126922093,9,0.410801
1,4,1126922093,24,0.264454
20,4,1126922093,3,0.421706
50,4,1126922093,15,0.266313
5,4,1126922093,5,0.406685
20,4,1126922093,8,0.458601
5,4,1126922093,31,0.439634
1,4,1126922093,14,0.39492
2,4,1126922093,2,0.447669
50,4,1126922093,28,0.432651
10,4,1126922093,12,0.396097
50,4,1126922093,16,0.684437
10,4,1126922093,19,0.406604
20,4,1126922093,6,0.426661
5,4,1126922093,17,0.432501
50,4,1126922093,30,0.418084
2,4,1126922093,32,0.411434
10,4,1126922093,25,0.422761
50,4,1126922093,10,0.416097
1,4,1126922093,13,0.399928
2,4,1126922093,19,0.4074
20,4,1126922093,28,0.696523
5,4,1126922093,24,0.262963
5,4,1126922093,25,0.411245
10,4,1126922093,7,0.419286
50,4,1126922093,31,0.225258
1,4,1126922093,30,0.813281
50,4,1126922093,7,0.726667
10,4,1126922093,18,0.212982
5,4,1126922093,27,0.413432
2,4,1126922093,10,0.420635
5,4,1126922093,26,0.406163
2,4,1126922093,24,0.259793
10,4,1126922093,6,0.213425
20,4,1126922093,32,0.430833
5,4,1126922093,2,0.436893
20,4,1126922093,29,0.420447
20,4,1126922093,27,0.42894
20,4,1126922093,21,0.410429
10,4,1126922093,15,0.541263
2,4,1126922093,1,0.29772
20,4,1126922093,2,0.448952
20,4,1126922093,26,0.761444
2,4,1126922093,26,0.423749
10,4,1126922093,10,0.456765
20,4,1126922093,5,0.402303
2,4,1126922093,4,0.418073
20,4,1126922093,10,0.395033
5,4,1126922093,12,0.703697
1,4,1126922093,11,0.40951
1,4,1126922093,25,0.715109
1,4,1126922093,5,0.41263
2,4,1126922093,7,0.411967
5,4,1126922093,21,0.404112
50,4,1126922093,13,0.403821
5,4,1126922093,3,0.457538
50,4,1126922093,29,0.429252
20,4,1126922093,13,0.397134
1,4,1126922093,2,0.440657
50,4,1126922093,14,0.402822
2,4,1126922093,17,0.410641
50,4,1126922093,19,0.408226
5,4,1126922093,11,0.407496
2,4,1126922093,29,0.427779
5,4,1126922093,6,0.210013
2,4,1126922093,6,0.312102
1,4,1126922093,12,0.674647
10,4,1126922093,4,0.435748
1,4,1126922093,29,0.417943
5,4,1126922093,23,0.401641
20,4,1126922093,24,0.253435
10,4,1126922093,27,0.417212
20,4,1126922093,18,0.290935
10,4,1126922093,24,0.438906
50,4,1126922093,9,0.424724
20,4,1126922093,22,0.419502
2,4,1126922093,8,0.447451
50,4,1126922093,4,0.426056
1,4,1126922093,27,0.433309
10,4,1126922093,20,0.111447
10,4,1126922093,26,0.405076
2,4,1126922093,5,0.405201
20,4,1126922093,23,0.41216
2,4,1126922093,9,0.520956
2,4,1126922093,31,0.23068
50,4,1126922093,25,0.409592
20,4,1126922093,19,0.415837
5,4,1126922093,7,0.705712
50,4,1126922093,26,0.706321
1,4,1126922093,8,0.409479
10,4,1126922093,2,0.716039
5,4,1126922093,30,0.416023
10,4,1126922093,16,0.758538
1,4,1126922093,6,0.206604
50,4,1126922093,32,0.408212
10,4,1126922093,22,0.420381
20,4,1126922093,16,0.397476
2,4,1126922093,28,0.415116
10,4,1126922093,29,0.435176
50,4,1126922093,20,0.117047
50,4,1126922093,24,0.259258
1,4,1126922093,15,0.278643
20,4,1126922093,14,0.403324
2,4,1126922093,23,0.41604
1,4,1126922093,1,0.264735
10,4,1126922093,31,0.229766
5,4,1126922093,19,0.983875
1,4,1126922093,10,0.400836
10,4,1126922093,23,0.478839
10,4,1126922093,13,0.396197
1,4,1126922093,7,0.414194
1,4,1126922093,18,0.18983
5,4,1126922093,20,0.2064
10,4,1126922093,5,0.423982
50,4,1126922093,23,0.413666
10,4,1126922093,30,0.40655
10,4,1126922093,8,0.710167
20,4,1126922093,12,0.399731
20,4,1126922093,1,0.255887
5,4,1126922093,32,0.854782
10,4,1126922093,9,0.421329
10,4,1126922093,17,0.417238
5,4,1126922093,18,0.190431
5,4,1126922093,9,0.712358
2,4,1126922093,18,0.189334
1,4,1126922093,22,0.431805
5,4,1126922093,16,0.418021
2,4,1126922093,21,0.405127
10,4,1126922093,32,0.408636
20,4,1126922093,7,0.41201
50,4,1126922093,5,0.400032
1,4,1126922093,23,0.423467
2,4,1126922093,25,0.416447
50,4,1126922093,18,0.195114
1,4,1126922093,16,0.414563
50,4,1126922093,21,0.693381
20,4,1126922093,17,0.438342
5,4,1126922093,28,0.41447
50,4,1126922093,11,0.397029
20,4,1126922093,31,0.239243
5,4,1126922093,13,0.402086
5,4,1126922093,15,0.26829
1,4,1126922093,4,0.427638
2,4,1126922093,11,0.404658
50,4,1126922093,6,0.206643
20,4,1126922093,9,0.418532
2,4,1126922093,12,0.401133
5,4,1126922093,14,0.689694
2,4,1126922093,3,0.416161
50,4,1126922093,12,0.398849
5,4,1126922093,8,0.697366
5,4,1126922093,1,0.257784
50,4,1126922093,22,0.429118
1,4,1126922093,20,0.262974
20,4,1126922093,11,0.418664
2,4,1126922093,14,0.395592
1,4,1126922093,26,0.405323
50,4,1126922093,27,0.424263
50,4,1126922093,3,0.452364
10,4,1126922093,14,0.678234
50,4,1126922093,1,0.265768
10,4,1126922093,1,0.274684
5,4,1126922093,29,0.772965
2,4,1126922093,16,0.684999
2,4,1126922093,20,0.110603
5,4,1126922093,4,0.426165
2,4,1126922093,30,0.698395
50,4,1126922093,8,0.410891
1,4,1126922093,3,0.417275
1,4,1126922093,19,0.742162
20,4,1126922093,20,0.110863
1,4,1126922093,32,0.460147
1,4,1126922093,17,0.40372
2,4,1126922093,22,0.420305
20,4,1126922093,30,0.426936
20,4,1126922093,25,0.413294
1,4,1126922093,21,1.448671
10,4,1126922093,28,0.745878
10,4,1126922093,3,0.421717
50,4,1126922093,17,0.409573
2,4,1126922093,27,1.234178
1,4,1126922093,28,0.418949
10,4,1126922093,11,0.775766
1,4,1126922093,31,0.231515
2,4,1126922093,15,0.276549
5,4,1126922093,10,0.399248
20,4,1126922093,4,0.789135
50,4,1126922093,2,0.486293
5,4,1126922093,22,0.72956
2,4,1126922093,13,0.415308
10,4,1126922093,21,0.417118
1,4,1126922093,9,0.452045
1,4,1126922093,24,0.259019
20,4,1126922093,3,0.751288
50,4,1126922093,15,0.275446
5,4,1126922093,5,0.423781
20,4,1126922093,8,0.40465
5,4,1126922093,31,0.50473
1,4,1126922093,14,0.415886
2,4,1126922093,2,0.81902
50,4,1126922093,28,0.41822
10,4,1126922093,12,0.402416
50,4,1126922093,16,0.410825
10,4,1126922093,19,0.760996
20,4,1126922093,6,0.209501
5,4,1126922093,17,0.418641
50,4,1126922093,30,0.415413
2,4,1126922093,32,0.422008
10,4,1126922093,25,0.423296
50,4,1126922093,10,0.716318
1,4,1126922093,13,0.675958
2,4,1126922093,19,0.753913
20,4,1126922093,28,0.442556
5,4,1126922093,24,0.947324
5,4,1126922093,25,0.406107
10,4,1126922093,7,0.428587
50,4,1126922093,31,0.228492
1,4,1126922093,30,0.404085
50,4,1126922093,7,0.415678
10,4,1126922093,18,0.188161
5,4,1126922093,27,0.418084
2,4,1126922093,10,0.416966
5,4,1126922093,26,0.426286
2,4,1126922093,24,0.283983
10,4,1126922093,6,0.364827
20,4,1126922093,32,0.426771
5,4,1126922093,2,0.456983
20,4,1126922093,29,0.422789
20,4,1126922093,27,0.730636
20,4,1126922093,21,0.411579
10,4,1126922093,15,0.461319
2,4,1126922093,1,0.252735
20,4,1126922093,2,0.49099
20,4,1126922093,26,0.420727
2,4,1126922093,26,0.785797
10,4,1126922093,10,0.40557
20,4,1126922093,5,0.41536
2,4,1126922093,4,0.426902
20,4,1126922093,10,0.715564
5,4,1126922093,12,0.401319
1,4,1126922093,11,0.600712
1,4,1126922093,25,0.468477
1,4,1126922093,5,0.447864
2,4,1126922093,7,0.417643
5,4,1126922093,21,0.694584
50,4,1126922093,13,0.411319
5,4,1126922093,3,0.603662
50,4,1126922093,29,0.429564
20,4,1126922093,13,0.419329
1,4,1126922093,2,0.438895
50,4,1126922093,14,0.478755
2,4,1126922093,17,0.40067
50,4,1126922093,19,0.403128
5,4,1126922093,11,0.701163
2,4,1126922093,29,0.746562
5,4,1126922093,6,0.209308
2,4,1126922093,6,0.209483
1,4,1126922093,12,0.395883
10,4,1126922093,4,0.428347
1,4,1126922093,29,0.428337
5,4,1126922093,23,0.697934
20,4,1126922093,24,0.267807
10,4,1126922093,27,0.755569
20,4,1126922093,18,0.199564
10,4,1126922093,24,0.254865
50,4,1126922093,9,0.423359
20,4,1126922093,22,0.426508
2,4,1126922093,8,0.445403
50,4,1126922093,4,0.423752
1,4,1126922093,27,0.434119
10,4,1126922093,20,0.114134
10,4,1126922093,26,1.150027
2,4,1126922093,5,0.398709
20,4,1126922093,23,0.413515
2,4,1126922093,9,0.431133
2,4,1126922093,31,0.239116
50,4,1126922093,25,0.7762
20,4,1126922093,19,0.403766
5,4,1126922093,7,0.423938
50,4,1126922093,26,0.724793
1,4,1126922093,8,0.408422
10,4,1126922093,2,0.463364
5,4,1126922093,30,0.402618
10,4,1126922093,16,0.402009
1,4,1126922093,6,0.207644
50,4,1126922093,32,0.452307
10,4,1126922093,22,0.419524
20,4,1126922093,16,0.398967
2,4,1126922093,28,0.423605
10,4,1126922093,29,0.440481
50,4,1126922093,20,0.203157
50,4,1126922093,24,0.396458
1,4,1126922093,15,0.272377
20,4,1126922093,14,0.399919
2,4,1126922093,23,0.408038
1,4,1126922093,1,0.273585
10,4,1126922093,31,0.228689
5,4,1126922093,19,0.69556
1,4,1126922093,10,0.400877
10,4,1126922093,23,0.401278
10,4,1126922093,13,0.40254
1,4,1126922093,7,0.411504
1,4,1126922093,18,0.338991
5,4,1126922093,20,0.194707
10,4,1126922093,5,0.439829
50,4,1126922093,23,0.485722
10,4,1126922093,30,0.403782
10,4,1126922093,8,0.404708
20,4,1126922093,12,0.403196
20,4,1126922093,1,0.278048
5,4,1126922093,32,0.420247
10,4,1126922093,9,0.412775
10,4,1126922093,17,0.415353
5,4,1126922093,18,0.336594
5,4,1126922093,9,0.806503
2,4,1126922093,18,0.192298
1,4,1126922093,22,0.737641
5,4,1126922093,16,0.401402
2,4,1126922093,21,0.71883
10,4,1126922093,32,0.421234
20,4,1126922093,7,0.412289
50,4,1126922093,5,0.413875
1,4,1126922093,23,0.416382
2,4,1126922093,25,0.410692
50,4,1126922093,18,0.189895
1,4,1126922093,16,0.705339
50,4,1126922093,21,0.39852
20,4,1126922093,17,0.408148
5,4,1126922093,28,0.718412
50,4,1126922093,11,0.410739
20,4,1126922093,31,0.236995
5,4,1126922093,13,0.431434
5,4,1126922093,15,0.675406
1,4,1126922093,4,1.739843
2,4,1126922093,11,0.414694
50,4,1126922093,6,0.213378
20,4,1126922093,9,0.429623
2,4,1126922093,12,0.457442
5,4,1126922093,14,0.399474
2,4,1126922093,3,0.709848
50,4,1126922093,12,0.680382
5,4,1126922093,8,0.404055
5,4,1126922093,1,0.268399
50,4,1126922093,22,0.723232
1,4,1126922093,20,0.156926
20,4,1126922093,11,0.401801
2,4,1126922093,14,0.4039
1,4,1126922093,26,0.445214
50,4,1126922093,27,0.421779
50,4,1126922093,3,0.423221
10,4,1126922093,14,0.416606
50,4,1126922093,1,0.260143
10,4,1126922093,1,0.260831
5,4,1126922093,29,0.708621
2,4,1126922093,16,0.693131
2,4,1126922093,20,0.11285
5,4,1126922093,4,0.425854
2,4,1126922093,30,0.482745
50,4,1126922093,8,0.411372
1,4,1126922093,3,0.702164
1,4,1126922093,19,0.56125
20,4,1126922093,20,0.112601
1,4,1126922093,32,0.788448
1,4,1126922093,17,0.682238
2,4,1126922093,22,0.44664
20,4,1126922093,30,0.697289
20,4,1126922093,25,0.415187
1,4,1126922093,21,0.400803
10,4,1126922093,28,0.719572
10,4,1126922093,3,0.414661
20,4,1126922093,15,0.363956
2,4,1126922093,27,0.421258
1,4,1126922093,28,0.412406
10,4,1126922093,11,0.763885
1,4,1126922093,31,0.227746
2,4,1126922093,15,0.281473
5,4,1126922093,10,0.410549
20,4,1126922093,4,0.415604
50,4,1126922093,2,0.490706
5,4,1126922093,22,0.433933
2,4,1126922093,13,0.408434
10,4,1126922093,21,0.396996
1,4,1126922093,9,0.425265
1,4,1126922093,24,0.412959
20,4,1126922093,3,0.431392
50,4,1126922093,15,0.468178
5,4,1126922093,5,0.408931
20,4,1126922093,8,0.407454
5,4,1126922093,31,0.413039
1,4,1126922093,14,0.985995
2,4,1126922093,2,0.628164
50,4,1126922093,28,0.424182
10,4,1126922093,12,0.417462
50,4,1126922093,16,0.409511
10,4,1126922093,19,0.392462
20,4,1126922093,6,0.35304
5,4,1126922093,17,0.412545
50,4,1126922093,30,0.42147
2,4,1126922093,32,0.728515
10,4,1126922093,25,0.426935
50,4,1126922093,10,0.402899
1,4,1126922093,13,0.40357
2,4,1126922093,19,0.40667
20,4,1126922093,28,0.435388
5,4,1126922093,24,0.251909
5,4,1126922093,25,0.411545
10,4,1126922093,7,0.938725
50,4,1126922093,31,0.236352
1,4,1126922093,30,0.426462
50,4,1126922093,7,0.418916
10,4,1126922093,18,0.193263
5,4,1126922093,27,0.450148
2,4,1126922093,10,0.715804
5,4,1126922093,26,0.404224
2,4,1126922093,24,0.260358
10,4,1126922093,6,0.20807
20,4,1126922093,32,0.428989
5,4,1126922093,2,0.450396
20,4,1126922093,29,0.427501
20,4,1126922093,27,0.417707
20,4,1126922093,21,0.41126
10,4,1126922093,15,0.469626
2,4,1126922093,1,0.248498
20,4,1126922093,2,0.455981
20,4,1126922093,26,0.409556
2,4,1126922093,26,0.404397
10,4,1126922093,10,0.450219
20,4,1126922093,5,0.40257
2,4,1126922093,4,0.738794
20,4,1126922093,10,0.413562
5,4,1126922093,12,0.700669
1,4,1126922093,11,0.405574
1,4,1126922093,25,0.723826
1,4,1126922093,5,0.400445
2,4,1126922093,7,0.419485
5,4,1126922093,21,0.401067
50,4,1126922093,13,0.425333
5,4,1126922093,3,0.8123
50,4,1126922093,29,0.775149
20,4,1126922093,13,0.414136
1,4,1126922093,2,0.442104
50,4,1126922093,14,0.414474
2,4,1126922093,17,0.437585
50,4,1126922093,19,0.687481
5,4,1126922093,11,0.405409
2,4,1126922093,29,0.725325
5,4,1126922093,6,0.20789
2,4,1126922093,6,0.207271
1,4,1126922093,12,0.403355
10,4,1126922093,4,0.431121
1,4,1126922093,29,0.717913
5,4,1126922093,23,0.68439
20,4,1126922093,24,0.99906
10,4,1126922093,27,0.723954
20,4,1126922093,18,0.188924
10,4,1126922093,24,0.255506
50,4,1126922093,9,0.415678
20,4,1126922093,22,0.434141
2,4,1126922093,8,0.45496
50,4,1126922093,4,0.41949
1,4,1126922093,27,0.420789
10,4,1126922093,20,0.111099
10,4,1126922093,26,0.407992
2,4,1126922093,5,0.401074
20,4,1126922093,23,0.403386
2,4,1126922093,9,0.424976
2,4,1126922093,31,0.392354
50,4,1126922093,25,0.426129
20,4,1126922093,19,0.408402
5,4,1126922093,7,0.413079
50,4,1126922093,26,0.417094
1,4,1126922093,8,0.48115
10,4,1126922093,2,0.441998
5,4,1126922093,30,0.403316
10,4,1126922093,16,0.447127
1,4,1126922093,6,0.210557
50,4,1126922093,32,0.427403
10,4,1126922093,22,0.418059
20,4,1126922093,16,0.698503
2,4,1126922093,28,0.424
10,4,1126922093,29,0.431488
50,4,1126922093,20,0.124869
50,4,1126922093,24,0.269243
1,4,1126922093,15,0.267439
20,4,1126922093,14,0.694285
2,4,1126922093,23,0.734651
1,4,1126922093,1,0.251205
10,4,1126922093,31,0.227493
5,4,1126922093,19,0.395806
1,4,1126922093,10,0.409858
10,4,1126922093,23,0.402508
10,4,1126922093,13,0.409587
1,4,1126922093,7,0.411943
1,4,1126922093,18,0.189945
5,4,1126922093,20,0.110735
10,4,1126922093,5,0.836361
50,4,1126922093,23,0.416703
10,4,1126922093,30,0.443874
10,4,1126922093,8,0.400115
20,4,1126922093,12,0.402587
20,4,1126922093,1,0.408809
5,4,1126922093,32,0.441409
10,4,1126922093,9,0.747956
10,4,1126922093,17,0.40817
5,4,1126922093,18,0.193461
5,4,1126922093,9,0.41623
2,4,1126922093,18,0.356162
1,4,1126922093,22,0.43369
5,4,1126922093,16,0.404642
2,4,1126922093,21,0.400423
10,4,1126922093,32,0.409255
20,4,1126922093,7,0.418244
50,4,1126922093,5,0.404288
1,4,1126922093,23,0.420218
2,4,1126922093,25,0.942677
50,4,1126922093,18,0.350169
1,4,1126922093,16,0.711176
50,4,1126922093,21,0.428839
20,4,1126922093,17,0.404767
5,4,1126922093,28,0.783004
50,4,1126922093,11,0.400813
20,4,1126922093,31,0.233878
5,4,1126922093,13,0.413852
5,4,1126922093,15,0.282332
1,4,1126922093,4,0.419082
2,4,1126922093,11,0.404748
50,4,1126922093,6,0.208019
